3.5116e+05,0,3,2.2315e+07
3.5116e+05,0,4,2.0756e+07
3.5116e+05,0,9,2.3327e+07
3.5116e+05,0,16,1.9853e+07
3.5116e+05,0,22,2.346e+07
3.5116e+05,0,26,2.0764e+07
3.5116e+05,0,27,2.3522e+07
3.5116e+05,0,31,2.3143e+07
3.5116e+05,0,3,2.2316e+07
3.5116e+05,0,4,2.0755e+07
3.5116e+05,0,9,2.3327e+07
3.5116e+05,0,16,1.9853e+07
3.5116e+05,0,22,2.3461e+07
3.5116e+05,0,26,2.0764e+07
3.5116e+05,0,27,2.3521e+07
3.5116e+05,0,31,2.3144e+07
3.5116e+05,0,3,2.2316e+07
3.5116e+05,0,4,2.0755e+07
3.5116e+05,0,9,2.3326e+07
3.5116e+05,0,16,1.9852e+07
3.5116e+05,0,22,2.3462e+07
3.5116e+05,0,26,2.0765e+07
3.5116e+05,0,27,2.352e+07
3.5116e+05,0,16,NaN
3.5116e+05,0,3,2.2316e+07
3.5116e+05,0,4,2.0755e+07
3.5116e+05,0,9,2.3326e+07
3.5116e+05,0,16,1.9852e+07
3.5116e+05,0,22,2.3462e+07
3.5116e+05,0,26,2.0765e+07
3.5116e+05,0,27,2.352e+07
3.5116e+05,0,22,NaN
3.5116e+05,0,3,2.2317e+07
3.5116e+05,0,4,2.0754e+07
3.5116e+05,0,9,2.3325e+07
3.5116e+05,0,16,1.9852e+07
3.5116e+05,0,22,2.3463e+07
3.5116e+05,0,26,2.0765e+07
3.5116e+05,0,27,2.3519e+07
3.5116e+05,0,26,NaN
3.5116e+05,0,3,2.2317e+07
3.5116e+05,0,4,2.0754e+07
3.5116e+05,0,9,2.3324e+07
3.5116e+05,0,16,1.9852e+07
3.5116e+05,0,22,2.3463e+07
3.5116e+05,0,26,2.0766e+07
3.5116e+05,0,27,2.3518e+07
3.5116e+05,0,27,NaN
3.5116e+05,0,3,2.2318e+07
3.5116e+05,0,4,2.0754e+07
3.5116e+05,0,9,2.3324e+07
3.5116e+05,0,16,1.9852e+07
3.5116e+05,0,22,2.3464e+07
3.5116e+05,0,26,2.0766e+07
3.5116e+05,0,29,NaN
3.5116e+05,0,29,NaN
3.5116e+05,0,3,2.2318e+07
3.5116e+05,0,4,2.0753e+07
3.5116e+05,0,9,2.3323e+07
3.5116e+05,0,16,1.9852e+07
3.5116e+05,0,22,2.3464e+07
3.5116e+05,0,26,2.0766e+07
3.5116e+05,0,31,NaN
3.5116e+05,0,31,NaN
3.5116e+05,0,3,2.2319e+07
3.5116e+05,0,4,2.0753e+07
3.5116e+05,0,9,2.3323e+07
3.5116e+05,0,16,1.9851e+07
3.5116e+05,0,22,2.3465e+07
3.5116e+05,0,26,2.0767e+07
3.5116e+05,0,27,2.3516e+07
3.5116e+05,0,31,2.3147e+07
3.5116e+05,0,3,2.2319e+07
3.5116e+05,0,4,2.0753e+07
3.5116e+05,0,9,2.3322e+07
3.5116e+05,0,16,1.9851e+07
3.5116e+05,0,22,2.3465e+07
3.5116e+05,0,26,2.0767e+07
3.5116e+05,0,27,2.3515e+07
3.5116e+05,0,31,2.3148e+07
3.5116e+05,0,3,2.232e+07
3.5116e+05,0,4,2.0752e+07
3.5116e+05,0,9,2.3321e+07
3.5116e+05,0,16,1.9851e+07
3.5116e+05,0,22,2.3466e+07
3.5116e+05,0,26,2.0768e+07
3.5116e+05,0,27,2.3515e+07
3.5116e+05,0,31,2.3148e+07
3.5117e+05,0,3,2.232e+07
3.5117e+05,0,4,2.0752e+07
3.5117e+05,0,9,2.3321e+07
3.5117e+05,0,16,1.9851e+07
3.5117e+05,0,22,2.3466e+07
3.5117e+05,0,26,2.0768e+07
3.5117e+05,0,27,2.3514e+07
3.5117e+05,0,31,2.3149e+07
3.5117e+05,0,3,2.2321e+07
3.5117e+05,0,4,2.0752e+07
3.5117e+05,0,9,2.332e+07
3.5117e+05,0,16,1.9851e+07
3.5117e+05,0,22,2.3467e+07
3.5117e+05,0,26,2.0768e+07
3.5117e+05,0,27,2.3513e+07
3.5117e+05,0,31,2.3149e+07
3.5117e+05,0,3,2.2321e+07
3.5117e+05,0,4,2.0751e+07
3.5117e+05,0,9,2.3319e+07
3.5117e+05,0,16,1.9851e+07
3.5117e+05,0,22,2.3468e+07
3.5117e+05,0,26,2.0769e+07
3.5117e+05,0,27,2.3513e+07
3.5117e+05,0,31,2.315e+07
3.5117e+05,0,3,2.2322e+07
3.5117e+05,0,4,2.0751e+07
3.5117e+05,0,27,NaN
3.5117e+05,0,16,1.985e+07
3.5117e+05,0,22,2.3468e+07
3.5117e+05,0,26,2.0769e+07
3.5117e+05,0,27,2.3512e+07
3.5117e+05,0,31,2.315e+07
3.5117e+05,0,3,2.2322e+07
3.5117e+05,0,4,2.0751e+07
3.5117e+05,0,29,NaN
3.5117e+05,0,16,1.985e+07
3.5117e+05,0,22,2.3469e+07
3.5117e+05,0,26,2.0769e+07
3.5117e+05,0,27,2.3511e+07
3.5117e+05,0,31,2.3151e+07
3.5117e+05,0,3,2.2323e+07
3.5117e+05,0,4,2.075e+07
3.5117e+05,0,31,NaN
3.5117e+05,0,16,1.985e+07
3.5117e+05,0,22,2.3469e+07
3.5117e+05,0,26,2.077e+07
3.5117e+05,0,27,2.351e+07
3.5117e+05,0,31,2.3151e+07
3.5117e+05,0,3,2.2323e+07
3.5117e+05,0,4,2.075e+07
3.5117e+05,0,3,NaN
3.5117e+05,0,16,1.985e+07
3.5117e+05,0,22,2.347e+07
3.5117e+05,0,26,2.077e+07
3.5117e+05,0,27,2.351e+07
3.5117e+05,0,31,2.3152e+07
3.5117e+05,0,3,2.2324e+07
3.5117e+05,0,4,2.075e+07
3.5117e+05,0,4,NaN
3.5117e+05,0,16,1.985e+07
3.5117e+05,0,22,2.347e+07
3.5117e+05,0,26,2.077e+07
3.5117e+05,0,27,2.3509e+07
3.5117e+05,0,31,2.3152e+07
3.5117e+05,0,3,2.2324e+07
3.5117e+05,0,4,2.0749e+07
3.5117e+05,0,9,NaN
3.5117e+05,0,16,1.985e+07
3.5117e+05,0,22,2.3471e+07
3.5117e+05,0,26,2.0771e+07
3.5117e+05,0,27,2.3508e+07
3.5117e+05,0,31,2.3153e+07
3.5118e+05,0,3,2.2325e+07
3.5118e+05,0,4,2.0749e+07
3.5118e+05,0,9,2.3315e+07
3.5118e+05,0,16,1.9849e+07
3.5118e+05,0,22,2.3472e+07
3.5118e+05,0,26,2.0771e+07
3.5118e+05,0,27,2.3508e+07
3.5118e+05,0,31,2.3153e+07
3.5118e+05,0,3,2.2325e+07
3.5118e+05,0,4,2.0749e+07
3.5118e+05,0,9,2.3315e+07
3.5118e+05,0,16,1.9849e+07
3.5118e+05,0,22,2.3472e+07
3.5118e+05,0,26,2.0772e+07
3.5118e+05,0,27,2.3507e+07
3.5118e+05,0,31,2.3154e+07
3.5118e+05,0,3,2.2326e+07
3.5118e+05,0,4,2.0748e+07
3.5118e+05,0,9,2.3314e+07
3.5118e+05,0,16,1.9849e+07
3.5118e+05,0,22,2.3473e+07
3.5118e+05,0,26,2.0772e+07
3.5118e+05,0,27,2.3506e+07
3.5118e+05,0,31,2.3154e+07
3.5118e+05,0,3,2.2326e+07
3.5118e+05,0,4,2.0748e+07
3.5118e+05,0,9,2.3313e+07
3.5118e+05,0,16,1.9849e+07
3.5118e+05,0,22,2.3473e+07
3.5118e+05,0,26,2.0772e+07
3.5118e+05,0,27,2.3506e+07
3.5118e+05,0,31,2.3155e+07
3.5118e+05,0,3,2.2327e+07
3.5118e+05,0,4,2.0747e+07
3.5118e+05,0,9,2.3313e+07
3.5118e+05,0,16,1.9849e+07
3.5118e+05,0,22,2.3474e+07
3.5118e+05,0,26,2.0773e+07
3.5118e+05,0,27,2.3505e+07
3.5118e+05,0,31,2.3155e+07
3.5118e+05,0,3,2.2327e+07
3.5118e+05,0,4,2.0747e+07
3.5118e+05,0,9,2.3312e+07
3.5118e+05,0,16,1.9849e+07
3.5118e+05,0,22,2.3474e+07
3.5118e+05,0,26,2.0773e+07
3.5118e+05,0,27,2.3504e+07
3.5118e+05,0,31,2.3156e+07
3.5118e+05,0,3,2.2328e+07
3.5118e+05,0,4,2.0747e+07
3.5118e+05,0,9,2.3311e+07
3.5118e+05,0,16,1.9849e+07
3.5118e+05,0,22,2.3475e+07
3.5118e+05,0,26,2.0773e+07
3.5118e+05,0,27,2.3504e+07
3.5118e+05,0,31,2.3156e+07
3.5118e+05,0,3,2.2328e+07
3.5118e+05,0,4,2.0746e+07
3.5118e+05,0,9,2.3311e+07
3.5118e+05,0,16,1.9848e+07
3.5118e+05,0,22,2.3476e+07
3.5118e+05,0,26,2.0774e+07
3.5118e+05,0,27,2.3503e+07
3.5118e+05,0,31,2.3157e+07
3.5118e+05,0,3,2.2329e+07
3.5118e+05,0,4,2.0746e+07
3.5118e+05,0,9,2.331e+07
3.5118e+05,0,16,1.9848e+07
3.5118e+05,0,22,2.3476e+07
3.5118e+05,0,26,2.0774e+07
3.5118e+05,0,27,2.3502e+07
3.5118e+05,0,31,2.3157e+07
3.5118e+05,0,3,2.2329e+07
3.5118e+05,0,4,2.0746e+07
3.5118e+05,0,9,2.3309e+07
3.5118e+05,0,16,1.9848e+07
3.5118e+05,0,22,2.3477e+07
3.5118e+05,0,26,2.0774e+07
3.5118e+05,0,27,2.3502e+07
3.5118e+05,0,31,2.3158e+07
3.5118e+05,0,3,2.233e+07
3.5118e+05,0,4,2.0745e+07
3.5118e+05,0,9,2.3309e+07
3.5118e+05,0,16,1.9848e+07
3.5118e+05,0,22,2.3477e+07
3.5118e+05,0,26,2.0775e+07
3.5118e+05,0,27,2.3501e+07
3.5118e+05,0,31,2.3158e+07
3.5119e+05,0,3,2.233e+07
3.5119e+05,0,4,2.0745e+07
3.5119e+05,0,9,2.3308e+07
3.5119e+05,0,16,1.9848e+07
3.5119e+05,0,22,2.3478e+07
3.5119e+05,0,26,2.0775e+07
3.5119e+05,0,26,NaN
3.5119e+05,0,31,2.3159e+07
3.5119e+05,0,3,2.233e+07
3.5119e+05,0,4,2.0745e+07
3.5119e+05,0,9,2.3308e+07
3.5119e+05,0,16,1.9848e+07
3.5119e+05,0,22,2.3478e+07
3.5119e+05,0,26,2.0776e+07
3.5119e+05,0,27,2.35e+07
3.5119e+05,0,31,2.3159e+07
3.5119e+05,0,3,2.2331e+07
3.5119e+05,0,4,2.0744e+07
3.5119e+05,0,9,2.3307e+07
3.5119e+05,0,16,1.9848e+07
3.5119e+05,0,22,2.3479e+07
3.5119e+05,0,26,2.0776e+07
3.5119e+05,0,27,2.3499e+07
3.5119e+05,0,31,2.316e+07
3.5119e+05,0,3,2.2331e+07
3.5119e+05,0,4,2.0744e+07
3.5119e+05,0,9,2.3306e+07
3.5119e+05,0,16,1.9847e+07
3.5119e+05,0,22,2.3479e+07
3.5119e+05,0,26,2.0776e+07
3.5119e+05,0,27,2.3498e+07
3.5119e+05,0,31,2.316e+07
3.5119e+05,0,3,2.2332e+07
3.5119e+05,0,4,2.0744e+07
3.5119e+05,0,9,2.3306e+07
3.5119e+05,0,16,1.9847e+07
3.5119e+05,0,22,2.348e+07
3.5119e+05,0,26,2.0777e+07
3.5119e+05,0,27,2.3498e+07
3.5119e+05,0,31,2.3161e+07
3.5119e+05,0,3,2.2332e+07
3.5119e+05,0,4,2.0743e+07
3.5119e+05,0,9,2.3305e+07
3.5119e+05,0,16,1.9847e+07
3.5119e+05,0,22,2.3481e+07
3.5119e+05,0,26,2.0777e+07
3.5119e+05,0,27,2.3497e+07
3.5119e+05,0,31,2.3161e+07
3.5119e+05,0,3,2.2333e+07
3.5119e+05,0,4,2.0743e+07
3.5119e+05,0,9,2.3304e+07
3.5119e+05,0,16,1.9847e+07
3.5119e+05,0,22,2.3481e+07
3.5119e+05,0,26,2.0777e+07
3.5119e+05,0,27,2.3496e+07
3.5119e+05,0,31,2.3162e+07
3.5119e+05,0,3,2.2333e+07
3.5119e+05,0,4,2.0743e+07
3.5119e+05,0,9,2.3304e+07
3.5119e+05,0,16,1.9847e+07
3.5119e+05,0,22,2.3482e+07
3.5119e+05,0,26,2.0778e+07
3.5119e+05,0,27,2.3496e+07
3.5119e+05,0,31,2.3162e+07
3.5119e+05,0,3,2.2334e+07
3.5119e+05,0,4,2.0742e+07
3.5119e+05,0,9,2.3303e+07
3.5119e+05,0,16,1.9847e+07
3.5119e+05,0,22,2.3482e+07
3.5119e+05,0,26,2.0778e+07
3.5119e+05,0,27,2.3495e+07
3.5119e+05,0,31,2.3163e+07
3.512e+05,0,3,2.2334e+07
3.512e+05,0,4,2.0742e+07
3.512e+05,0,9,2.3303e+07
3.512e+05,0,16,1.9846e+07
3.512e+05,0,22,2.3483e+07
3.512e+05,0,26,2.0779e+07
3.512e+05,0,27,2.3494e+07
3.512e+05,0,31,2.3163e+07
3.512e+05,0,3,2.2335e+07
3.512e+05,0,4,2.0742e+07
3.512e+05,0,9,2.3302e+07
3.512e+05,0,16,1.9846e+07
3.512e+05,0,22,2.3483e+07
3.512e+05,0,26,2.0779e+07
3.512e+05,0,27,2.3494e+07
3.512e+05,0,31,2.3164e+07
3.512e+05,0,3,2.2335e+07
3.512e+05,0,4,2.0741e+07
3.512e+05,0,9,2.3301e+07
3.512e+05,0,16,1.9846e+07
3.512e+05,0,22,2.3484e+07
3.512e+05,0,26,2.0779e+07
3.512e+05,0,27,2.3493e+07
3.512e+05,0,31,2.3164e+07
3.512e+05,0,3,2.2336e+07
3.512e+05,0,4,2.0741e+07
3.512e+05,0,9,2.3301e+07
3.512e+05,0,16,1.9846e+07
3.512e+05,0,22,2.3484e+07
3.512e+05,0,26,2.078e+07
3.512e+05,0,27,2.3492e+07
3.512e+05,0,31,2.3165e+07
3.512e+05,0,3,2.2336e+07
3.512e+05,0,4,2.0741e+07
3.512e+05,0,9,2.33e+07
3.512e+05,0,16,1.9846e+07
3.512e+05,0,3,NaN
3.512e+05,0,26,2.078e+07
3.512e+05,0,3,NaN
3.512e+05,0,31,2.3165e+07
3.512e+05,0,3,2.2337e+07
3.512e+05,0,4,2.074e+07
3.512e+05,0,9,2.33e+07
3.512e+05,0,16,1.9846e+07
3.512e+05,0,4,NaN
3.512e+05,0,26,2.078e+07
3.512e+05,0,4,NaN
3.512e+05,0,31,2.3166e+07
3.512e+05,0,3,2.2337e+07
3.512e+05,0,4,2.074e+07
3.512e+05,0,9,2.3299e+07
3.512e+05,0,16,1.9845e+07
3.512e+05,0,9,NaN
3.512e+05,0,26,2.0781e+07
3.512e+05,0,9,NaN
3.512e+05,0,31,2.3166e+07
3.512e+05,0,3,2.2338e+07
3.512e+05,0,4,2.074e+07
3.512e+05,0,9,2.3298e+07
3.512e+05,0,16,1.9845e+07
3.512e+05,0,16,NaN
3.512e+05,0,26,2.0781e+07
3.512e+05,0,16,NaN
3.512e+05,0,31,2.3167e+07
3.512e+05,0,3,2.2338e+07
3.512e+05,0,4,2.0739e+07
3.512e+05,0,9,2.3298e+07
3.512e+05,0,16,1.9845e+07
3.512e+05,0,22,NaN
3.512e+05,0,26,2.0782e+07
3.512e+05,0,22,NaN
3.512e+05,0,31,2.3167e+07
3.512e+05,0,3,2.2339e+07
3.512e+05,0,4,2.0739e+07
3.512e+05,0,9,2.3297e+07
3.512e+05,0,16,1.9845e+07
3.512e+05,0,26,NaN
3.512e+05,0,26,2.0782e+07
3.512e+05,0,26,NaN
3.512e+05,0,31,2.3168e+07
3.512e+05,0,3,2.2339e+07
3.512e+05,0,4,2.0739e+07
3.512e+05,0,9,2.3297e+07
3.512e+05,0,16,1.9845e+07
3.512e+05,0,22,2.3488e+07
3.512e+05,0,26,2.0782e+07
3.512e+05,0,27,2.3487e+07
3.512e+05,0,31,2.3168e+07
3.5121e+05,0,3,2.234e+07
3.5121e+05,0,4,2.0738e+07
3.5121e+05,0,9,2.3296e+07
3.5121e+05,0,16,1.9845e+07
3.5121e+05,0,22,2.3489e+07
3.5121e+05,0,26,2.0783e+07
3.5121e+05,0,27,2.3487e+07
3.5121e+05,0,31,2.3169e+07
3.5121e+05,0,3,2.234e+07
3.5121e+05,0,4,2.0738e+07
3.5121e+05,0,9,2.3295e+07
3.5121e+05,0,16,1.9845e+07
3.5121e+05,0,22,2.3489e+07
3.5121e+05,0,26,2.0783e+07
3.5121e+05,0,27,2.3486e+07
3.5121e+05,0,31,2.3169e+07
3.5121e+05,0,3,2.2341e+07
3.5121e+05,0,4,2.0738e+07
3.5121e+05,0,9,2.3295e+07
3.5121e+05,0,16,1.9844e+07
3.5121e+05,0,22,2.349e+07
3.5121e+05,0,26,2.0783e+07
3.5121e+05,0,27,2.3485e+07
3.5121e+05,0,31,2.317e+07
3.5121e+05,0,3,2.2341e+07
3.5121e+05,0,4,2.0737e+07
3.5121e+05,0,9,2.3294e+07
3.5121e+05,0,16,1.9844e+07
3.5121e+05,0,22,2.3491e+07
3.5121e+05,0,26,2.0784e+07
3.5121e+05,0,27,2.3485e+07
3.5121e+05,0,31,2.317e+07
3.5121e+05,0,3,2.2342e+07
3.5121e+05,0,4,2.0737e+07
3.5121e+05,0,9,2.3293e+07
3.5121e+05,0,16,1.9844e+07
3.5121e+05,0,22,2.3491e+07
3.5121e+05,0,26,2.0784e+07
3.5121e+05,0,27,2.3484e+07
3.5121e+05,0,31,2.3171e+07
3.5121e+05,0,3,2.2342e+07
3.5121e+05,0,4,2.0737e+07
3.5121e+05,0,9,2.3293e+07
3.5121e+05,0,16,1.9844e+07
3.5121e+05,0,22,2.3492e+07
3.5121e+05,0,26,2.0784e+07
3.5121e+05,0,27,2.3483e+07
3.5121e+05,0,31,2.3171e+07
3.5121e+05,0,3,2.2343e+07
3.5121e+05,0,4,2.0736e+07
3.5121e+05,0,9,2.3292e+07
3.5121e+05,0,16,1.9844e+07
3.5121e+05,0,22,2.3492e+07
3.5121e+05,0,26,2.0785e+07
3.5121e+05,0,27,2.3483e+07
3.5121e+05,0,31,2.3172e+07
3.5121e+05,0,3,2.2343e+07
3.5121e+05,0,4,2.0736e+07
3.5121e+05,0,9,2.3292e+07
3.5121e+05,0,16,1.9844e+07
3.5121e+05,0,22,2.3493e+07
3.5121e+05,0,26,2.0785e+07
3.5121e+05,0,27,2.3482e+07
3.5121e+05,0,31,2.3172e+07
3.5121e+05,0,3,2.2344e+07
3.5121e+05,0,4,2.0735e+07
3.5121e+05,0,9,2.3291e+07
3.5121e+05,0,16,1.9844e+07
3.5121e+05,0,22,2.3494e+07
3.5121e+05,0,26,2.0785e+07
3.5121e+05,0,27,2.3481e+07
3.5121e+05,0,31,2.3173e+07
3.5122e+05,0,3,2.2344e+07
3.5122e+05,0,4,2.0735e+07
3.5122e+05,0,9,2.329e+07
3.5122e+05,0,16,1.9844e+07
3.5122e+05,0,22,2.3494e+07
3.5122e+05,0,26,2.0786e+07
3.5122e+05,0,27,2.3481e+07
3.5122e+05,0,31,2.3173e+07
3.5122e+05,0,3,2.2345e+07
