351127.000000000000000,0.000000000000000,3.000000000000000,-14146978.386972498148680,-11713571.233297836035490,12865696.442960195243359
351127.000000000000000,0.000000000000000,4.000000000000000,-7976163.341404143720865,7157870.589548536576331,17929694.118910580873489
351127.000000000000000,0.000000000000000,9.000000000000000,-15985685.299021963030100,14762352.932887552306056,8790602.685246735811234
351127.000000000000000,0.000000000000000,16.000000000000000,143482.414829922374338,-4367999.366933632642031,19496294.530791088938713
351127.000000000000000,0.000000000000000,22.000000000000000,-11538870.311686463654041,-18542176.264217410236597,8859466.969495648518205
351127.000000000000000,0.000000000000000,26.000000000000000,8920579.629209697246552,6782695.900590975768864,17614082.385960567742586
351127.000000000000000,0.000000000000000,27.000000000000000,9380117.305928006768227,-20369792.574616707861423,7553731.487586489878595
351127.000000000000000,0.000000000000000,31.000000000000000,20048804.197654616087675,5688414.742065142840147,10313275.573385834693909
351128.000000000000000,0.000000000000000,3.000000000000000,-14146954.643617011606693,-11716312.676164267584682,12864060.123494794592261
351128.000000000000000,0.000000000000000,4.000000000000000,-7974602.443795674480498,7155825.745432482101023,17930801.111448917537928
351128.000000000000000,0.000000000000000,9.000000000000000,-15984353.427463967353106,14761448.672673705965281,8792879.142526658251882
351128.000000000000000,0.000000000000000,16.000000000000000,144357.335997518850490,-4365054.661397161893547,19496787.292847465723753
351128.000000000000000,0.000000000000000,22.000000000000000,-11538248.839161409065127,-18544312.780645765364170,8857292.374324936419725
351128.000000000000000,0.000000000000000,26.000000000000000,8922011.443310789763927,6784814.509405553340912,17612974.177416220307350
351128.000000000000000,0.000000000000000,27.000000000000000,9380791.757179545238614,-20367800.607540711760521,7556136.901300062425435
351128.000000000000000,0.000000000000000,31.000000000000000,20050687.924367547035217,5686854.202558234333992,10311596.935006130486727
351129.000000000000000,0.000000000000000,3.000000000000000,-14146930.744920708239079,-11719053.948024114593863,12862423.491344006732106
351129.000000000000000,0.000000000000000,4.000000000000000,-7973041.732745640911162,7153780.556943107396364,17931907.821319971233606
351129.000000000000000,0.000000000000000,9.000000000000000,-15983021.639295591041446,14760543.965855916962028,8795155.435353826731443
351129.000000000000000,0.000000000000000,16.000000000000000,145232.471453199163079,-4362110.016817505471408,19497279.676349446177483
351129.000000000000000,0.000000000000000,22.000000000000000,-11537627.136949479579926,-18546449.042445719242096,8855117.625026848167181
351129.000000000000000,0.000000000000000,26.000000000000000,8923443.433965142816305,6786932.792308883741498,17611865.673465248197317
351129.000000000000000,0.000000000000000,27.000000000000000,9381465.968268688768148,-20365808.341593664139509,7558542.187265898101032
351129.000000000000000,0.000000000000000,31.000000000000000,20052571.382427558302879,5685293.338702669367194,10309918.197653971612453
351130.000000000000000,0.000000000000000,3.000000000000000,-14146906.690832883119583,-11721795.048836508765817,12860786.546562431380153
351130.000000000000000,0.000000000000000,4.000000000000000,-7971481.208269977010787,7151735.024125694297254,17933014.248492963612080
351130.000000000000000,0.000000000000000,9.000000000000000,-15981689.934559730812907,14759638.812452139332891,8797431.563681827858090
351130.000000000000000,0.000000000000000,16.000000000000000,146107.821220871992409,-4359165.433273073285818,19497771.681304335594177
351130.000000000000000,0.000000000000000,22.000000000000000,-11537005.205017765983939,-18548585.049592621624470,8852942.721670228987932
351130.000000000000000,0.000000000000000,26.000000000000000,8924875.601141218096018,6789050.749234593473375,17610756.874151311814785
351130.000000000000000,0.000000000000000,27.000000000000000,9382139.939227046445012,-20363815.776795573532581,7560947.345407451502979
351130.000000000000000,0.000000000000000,31.000000000000000,20054454.571795009076595,5683732.150556052103639,10308239.361326521262527
351131.000000000000000,0.000000000000000,3.000000000000000,-14146882.481302771717310,-11724535.978561230003834,12859149.289204306900501
351131.000000000000000,0.000000000000000,4.000000000000000,-7969920.870404781773686,7149689.147044143639505,17934120.392925046384335
351131.000000000000000,0.000000000000000,9.000000000000000,-15980358.313300894573331,14758733.212481914088130,8799707.527461029589176
