velocity_north,velocity_east,velocity_down,roll,pitch,yaw,latitude,longitude,altitude,seq_num,timestamp_arrival.sec,timestamp_arrival.nsec,timestamp_valid.sec,timestamp_valid.nsec
0.00019585,-0.003212896,-0.003990803,0.017629938,0.243711645,0.930003763,0.686675761,-1.501148512,187.0394146,87024,1632965274,210495233,1632965274,200000047
-0.000408562,-0.002613317,-0.00372259,0.018405702,0.243682938,0.930371098,0.68667576,-1.501148512,187.0445361,87025,1632965274,405790805,1632965274,400000095
0.000295122,-0.003073139,-0.004485571,0.017770056,0.243704198,0.930095535,0.68667576,-1.501148513,187.049719,87026,1632965274,607761621,1632965274,599999904
-0.001414255,-0.00245816,-0.006441099,0.018138919,0.243715996,0.930289756,0.68667576,-1.501148512,187.0548971,87027,1632965274,804974555,1632965274,799999952
-0.001043373,-0.003268085,-0.006920007,0.017829568,0.24372003,0.930149793,0.68667576,-1.501148512,187.0600596,87028,1632965275,40722370,1632965275,0
6.29E-06,-0.002366853,-0.005379271,0.018063342,0.24369907,0.930226334,0.68667576,-1.501148512,187.0600263,87029,1632965275,208860874,1632965275,200000047
-0.000477562,-0.001390201,-0.005365204,0.017834316,0.243722135,0.930116189,0.68667576,-1.501148511,187.0591376,87030,1632965275,411072969,1632965275,400000095
-0.000704011,-0.001807318,-0.005702936,0.017858948,0.243726688,0.930159234,0.68667576,-1.501148511,187.0582595,87031,1632965275,608476161,1632965275,599999904
3.14E-05,-0.000515025,-0.004843666,0.018013074,0.243714956,0.930180852,0.68667576,-1.50114851,187.0573952,87032,1632965275,806541204,1632965275,799999952
0.001320065,0.00018439,-0.004310684,0.017899648,0.243692013,0.930105036,0.68667576,-1.50114851,187.0566453,87033,1632965276,42223930,1632965276,0
0.000910912,-3.11E-05,-0.004597131,0.01815928,0.243671121,0.930255558,0.686675759,-1.501148509,187.0584194,87034,1632965276,209153890,1632965276,200000047
-0.001495402,-0.00078647,-0.006918267,0.017446955,0.24370818,0.929908925,0.686675759,-1.501148509,187.0607153,87035,1632965276,408531665,1632965276,400000095
-0.00271058,0.000429862,-0.007844248,0.018188692,0.243680741,0.930203001,0.686675758,-1.501148508,187.0629809,87036,1632965276,608102321,1632965276,599999904
-0.000384527,-0.001409748,-0.00625782,0.017623405,0.243707161,0.929895838,0.686675758,-1.501148508,187.0653826,87037,1632965276,805537700,1632965276,799999952
-0.004642717,0.00290245,-0.00795332,0.018261269,0.243685857,0.930296127,0.686675757,-1.501148507,187.0677921,87038,1632965277,49953222,1632965277,0
-0.001949529,-2.13E-05,-0.006944654,0.017343889,0.243734213,0.929904655,0.686675757,-1.501148507,187.066928,87039,1632965277,208806276,1632965277,200000047
-0.007598414,0.005841458,-0.006895526,0.01813515,0.243697204,0.930288226,0.686675756,-1.501148506,187.0654595,87040,1632965277,411745786,1632965277,400000095
7.14E-05,-0.001134552,-0.006739438,0.017991539,0.243708968,0.930177677,0.686675756,-1.501148506,187.0640469,87041,1632965277,605117082,1632965277,599999904
-0.005546255,0.004171969,-0.006010681,0.018103777,0.243722692,0.930228987,0.686675756,-1.501148505,187.0625783,87042,1632965277,806874513,1632965277,799999952
0.000171892,-0.000806084,-0.006195025,0.018047769,0.24371624,0.930181409,0.686675756,-1.501148505,187.0611316,87043,1632965278,43307065,1632965278,0
-0.005280077,0.00425506,-0.005369633,0.018052987,0.243699108,0.930173651,0.686675755,-1.501148505,187.0584106,87044,1632965278,212264060,1632965278,200000047
-0.000405369,-2.17E-06,-0.005499125,0.018150205,0.243715882,0.930241012,0.686675755,-1.501148504,187.0553295,87045,1632965278,407816648,1632965278,400000095
-0.005192342,0.004707475,-0.004844148,0.017982636,0.243705962,0.9302047,0.686675755,-1.501148504,187.0523831,87046,1632965278,607224702,1632965278,599999904
-0.000119357,0.001059243,-0.004086393,0.018101995,0.243724404,0.930270855,0.686675755,-1.501148503,187.0494621,87047,1632965278,806762456,1632965278,799999952
-0.005827008,0.004502935,-0.003799443,0.017946921,0.243727123,0.930233614,0.686675755,-1.501148503,187.0465789,87048,1632965279,38939952,1632965279,0
-0.000797001,0.000498646,-0.004044469,0.01810503,0.243713884,0.930277667,0.686675755,-1.501148502,187.0471267,87049,1632965279,209964513,1632965279,200000047
-0.004685896,0.003484781,-0.003430281,0.01794217,0.243718868,0.93019214,0.686675755,-1.501148502,187.0483526,87050,1632965279,408058643,1632965279,400000095
-0.00088725,0.003256194,-0.003357815,0.01776554,0.243726466,0.930077907,0.686675755,-1.501148502,187.049604,87051,1632965279,605969190,1632965279,599999904
-0.003794011,0.005388477,-0.006371105,0.018143038,0.243690494,0.930217094,0.686675755,-1.501148501,187.050828,87052,1632965279,808839559,1632965279,799999952
0.001497305,0.001268655,-0.005608201,0.017781428,0.243707649,0.930051915,0.686675755,-1.501148501,187.0521308,87053,1632965280,41161775,1632965280,0
-0.00197062,0.004150085,-0.004128932,0.018124876,0.24370376,0.930216195,0.686675755,-1.5011485,187.0534979,87054,1632965280,212088823,1632965280,200000047
0.000148743,0.002331976,-0.005301483,0.017921832,0.243701705,0.930146666,0.686675755,-1.501148499,187.054895,87055,1632965280,406928062,1632965280,400000095
-0.002950106,0.006317563,-0.00654219,0.017978649,0.243687662,0.930171557,0.686675754,-1.501148498,187.0563336,87056,1632965280,607237577,1632965280,599999904
-0.000200683,0.004846257,-0.00601635,0.01804571,0.243686681,0.930214535,0.686675754,-1.501148498,187.0578406,87057,1632965280,808028936,1632965280,799999952
-0.003655071,0.007175475,-0.005455106,0.017899977,0.243705428,0.930121263,0.686675754,-1.501148497,187.0594307,87058,1632965281,41036128,1632965281,0
-0.000980838,0.003988412,-0.005491246,0.018048138,0.243701762,0.930181101,0.686675753,-1.501148497,187.0586325,87059,1632965281,213196039,1632965281,200000047
-0.002812436,0.005059747,-0.00462783,0.01779801,0.243701906,0.93004014,0.686675753,-1.501148497,187.0574793,87060,1632965281,405491352,1632965281,400000095
0.000195478,0.003019077,-0.005314894,0.018057107,0.243708136,0.930143322,0.686675753,-1.501148497,187.0562567,87061,1632965281,609719514,1632965281,599999904
-0.002007448,0.002198726,-0.003344144,0.017945726,0.243711058,0.930179315,0.686675753,-1.501148497,187.055048,87062,1632965281,806765317,1632965281,799999952
-0.000821988,0.001941164,-0.00282045,0.017943919,0.24379101,0.930287068,0.686675752,-1.501148497,187.053663,87063,1632965282,48665761,1632965282,0
-3.79E-07,0.003769504,-0.004301495,0.018047115,0.243816599,0.930335603,0.686675752,-1.501148496,187.0538894,87064,1632965282,208777904,1632965282,200000047
-0.002305279,0.003435095,-0.002303437,0.018027648,0.243829816,0.930401963,0.686675752,-1.501148496,187.0544059,87065,1632965282,412930727,1632965282,400000095
-0.00375719,-0.000153374,-0.001628819,0.018025122,0.243811656,0.93041057,0.686675751,-1.501148496,187.0549211,87066,1632965282,607065916,1632965282,599999904
-0.004538427,-0.001846248,-0.002888459,0.01802759,0.24378217,0.930278909,0.686675751,-1.501148496,187.0553458,87067,1632965282,810149192,1632965282,799999952
-0.00409731,-0.000339802,-0.001391057,0.018088791,0.243777211,0.930253747,0.686675751,-1.501148495,187.0556886,87068,1632965283,42808294,1632965283,0
-0.001646614,-0.001554733,-0.001039546,0.018121016,0.243779484,0.930236423,0.686675751,-1.501148495,187.0577277,87069,1632965283,207377672,1632965283,200000047
-0.001437954,-0.000864694,-0.001446633,0.018101656,0.243787878,0.930244984,0.686675751,-1.501148495,187.0600417,87070,1632965283,406129360,1632965283,400000095
-0.000486887,-0.002916136,-0.001921277,0.01800737,0.243776839,0.930199767,0.686675751,-1.501148496,187.0622832,87071,1632965283,606830596,1632965283,599999904
0.001024115,-0.001115986,-0.000960372,0.018036192,0.24378715,0.93019438,0.686675751,-1.501148496,187.0644809,87072,1632965283,807612419,1632965283,799999952
0.000361067,-0.004873347,-0.001208082,0.018037761,0.243755626,0.930193856,0.686675752,-1.501148496,187.0665799,87073,1632965284,43608903,1632965284,0
0.00083333,-0.00278021,-0.001311759,0.017580893,0.243815989,0.930110304,0.686675751,-1.501148495,187.0694047,87074,1632965284,211298704,1632965284,200000047
0.003594257,-0.000895982,-0.000616565,0.017588513,0.243828647,0.930105199,0.686675751,-1.501148494,187.0723015,87075,1632965284,411253452,1632965284,400000095
-0.001123013,0.002920732,-0.000948195,0.017700262,0.243790389,0.930167465,0.686675751,-1.501148493,187.0751598,87076,1632965284,606373071,1632965284,599999904
0.003389706,-0.000443988,-0.001101108,0.017865234,0.243774152,0.930250543,0.686675751,-1.501148493,187.078011,87077,1632965284,805567979,1632965284,799999952
-0.003097386,0.006501542,-0.002200352,0.017889075,0.243774743,0.930219789,0.68667575,-1.501148492,187.0808481,87078,1632965285,40448427,1632965285,0
0.002763898,0.001649001,-0.000990205,0.018173802,0.243776571,0.930387486,0.68667575,-1.501148491,187.0804077,87079,1632965285,208194971,1632965285,200000047
-0.002163987,0.003332153,9.78E-05,0.017842815,0.243769312,0.930177438,0.686675749,-1.501148491,187.0794574,87080,1632965285,405984163,1632965285,400000095
0.001122398,0.001815001,0.000199786,0.017949258,0.243769061,0.930290414,0.686675749,-1.501148491,187.0784304,87081,1632965285,607756376,1632965285,599999904
-0.002296485,0.002243767,0.000433177,0.018054633,0.243783812,0.930292369,0.686675748,-1.50114849,187.0773779,87082,1632965285,813461303,1632965285,799999952
0.001455846,0.000193563,0.000235565,0.017777247,0.243787687,0.930151197,0.686675748,-1.50114849,187.0762587,87083,1632965286,39826154,1632965286,0
-0.000182289,0.002276978,0.001694519,0.017242937,0.243845917,0.929813904,0.686675748,-1.50114849,187.0759802,87084,1632965286,209163427,1632965286,200000047
-0.001579546,0.002248576,0.001166265,0.017466524,0.24382138,0.929867785,0.686675748,-1.50114849,187.0758755,87085,1632965286,407780170,1632965286,400000095
0.002121797,-0.004283987,0.000582003,0.017159888,0.243824623,0.929690766,0.686675749,-1.50114849,187.0756769,87086,1632965286,606951713,1632965286,599999904
-0.000605374,-0.00272338,0.002259216,0.017111912,0.243775311,0.929570384,0.686675749,-1.50114849,187.0753421,87087,1632965286,817204236,1632965286,799999952
0.004129209,-0.003395398,0.002463481,0.016911091,0.243816783,0.92951018,0.686675749,-1.50114849,187.0750161,87088,1632965287,44651031,1632965287,0
0.003092406,-0.001348981,0.001846601,0.016689204,0.243829983,0.929417163,0.686675749,-1.50114849,187.078842,87089,1632965287,209875345,1632965287,200000047
0.00268395,-0.000988148,9.20E-05,0.016604578,0.243856248,0.929510645,0.686675748,-1.50114849,187.0832678,87090,1632965287,410890102,1632965287,400000095
-0.003343968,-0.000321128,0.002153728,0.016894489,0.243847035,0.929594099,0.686675747,-1.501148489,187.0876938,87091,1632965287,607252597,1632965287,599999904
-0.003913444,-0.002434112,0.000439324,0.017140409,0.243791929,0.929617188,0.686675747,-1.501148489,187.0920779,87092,1632965287,810903310,1632965287,799999952
-0.003985914,-0.000589397,0.000922505,0.017025417,0.243793777,0.92957565,0.686675746,-1.501148489,187.0964457,87093,1632965288,41825771,1632965288,0
-0.002541663,-0.001565096,-0.00083531,0.017412559,0.243803954,0.929798436,0.686675746,-1.501148488,187.0970467,87094,1632965288,209792852,1632965288,200000047
-0.000430803,-0.00348202,-0.001138126,0.017095049,0.243819977,0.929636684,0.686675746,-1.501148489,187.0969776,87095,1632965288,409273624,1632965288,400000095
-0.001441434,-0.002309924,0.002325168,0.017432838,0.243807738,0.929843177,0.686675746,-1.501148489,187.0968917,87096,1632965288,606899976,1632965288,599999904
0.000191362,-0.004250257,0.0008183,0.017043266,0.243846542,0.929704045,0.686675746,-1.501148489,187.0968349,87097,1632965288,810706853,1632965288,799999952
-0.001403364,-0.002693307,0.002523454,0.017125912,0.24383078,0.929814128,0.686675746,-1.501148489,187.0967034,87098,1632965289,39702653,1632965289,0
0.004222473,-0.001908875,0.000960156,0.016659566,0.243877862,0.929480973,0.686675746,-1.501148488,187.0986907,87099,1632965289,210674762,1632965289,200000047
-0.000986638,0.001406878,0.005074557,0.016439595,0.243840024,0.929258568,0.686675746,-1.501148488,187.1009626,87100,1632965289,411764144,1632965289,400000095
0.000449823,-0.000207923,0.000136051,0.016676452,0.243845228,0.929370597,0.686675746,-1.501148487,187.1032587,87101,1632965289,606119871,1632965289,599999904
-0.001669436,-0.002547096,0.001152984,0.015617106,0.243865403,0.928976688,0.686675746,-1.501148487,187.1052905,87102,1632965289,806303262,1632965289,799999952
-0.001470625,0.004627174,0.003689697,0.017080155,0.243829556,0.9295746,0.686675745,-1.501148486,187.1074149,87103,1632965290,44626951,1632965290,0
0.009706858,0.000233616,-0.000486581,0.015911224,0.243855504,0.929015977,0.686675745,-1.501148486,187.1050393,87104,1632965290,210309743,1632965290,200000047
-0.005945661,0.005868459,0.005393777,0.015985111,0.243829906,0.929023341,0.686675745,-1.501148486,187.1019087,87105,1632965290,409144878,1632965290,400000095
0.003470637,-0.000532399,0.002452984,0.017149424,0.243864113,0.929708662,0.686675745,-1.501148486,187.0987748,87106,1632965290,605325222,1632965290,599999904
-0.000922919,0.001920546,0.003063187,0.016695092,0.243823044,0.929272004,0.686675745,-1.501148486,187.0955779,87107,1632965290,812389373,1632965290,799999952
0.000397679,0.002632429,0.006528673,0.017485024,0.24378479,0.929656817,0.686675745,-1.501148486,187.0923848,87108,1632965291,40737628,1632965291,0
0.011384851,-0.009128014,0.005330151,0.016837321,0.243847324,0.929415677,0.686675745,-1.501148486,187.0905605,87109,1632965291,212207317,1632965291,200000047
-0.002593202,0.001088665,0.005346329,0.015555277,0.243850047,0.928668558,0.686675745,-1.501148486,187.0889574,87110,1632965291,415100574,1632965291,400000095
-0.000561095,-0.000574967,0.006551868,0.016458711,0.24379548,0.929091837,0.686675745,-1.501148485,187.0872887,87111,1632965291,612903118,1632965291,599999904
0.004286088,-0.006262901,0.0067948,0.016935437,0.243768447,0.929274075,0.686675744,-1.501148485,187.0855053,87112,1632965291,806618213,1632965291,799999952
0.015935178,-0.011692468,0.007556684,0.013232969,0.243822742,0.927217296,0.686675745,-1.501148485,187.0835806,87113,1632965292,49207925,1632965292,0
-0.014897872,0.013778792,0.009173282,0.014413317,0.243769811,0.927793838,0.686675744,-1.501148485,187.0832352,87114,1632965292,209652185,1632965292,200000047
0.009890333,-0.007858978,0.008122894,0.014576874,0.243807593,0.927986936,0.686675744,-1.501148485,187.0831094,87115,1632965292,416609287,1632965292,400000095
-0.013941335,0.00565972,0.009125839,0.015061614,0.243780235,0.928146452,0.686675743,-1.501148486,187.0829823,87116,1632965292,607109785,1632965292,599999904
0.004578401,-0.00941081,0.009598347,0.015796701,0.243752286,0.928567454,0.686675743,-1.501148486,187.0827906,87117,1632965292,811847925,1632965292,799999952
0.008310286,-0.015352422,0.008421175,0.014350723,0.243835182,0.927950194,0.686675742,-1.501148486,187.0823384,87118,1632965293,42122125,1632965293,0
-0.009689923,0.004458917,0.010700955,0.011934883,0.243866952,0.926958126,0.686675742,-1.501148486,187.0804788,87119,1632965293,210196256,1632965293,200000047
-0.006879649,-0.003733429,0.011961085,0.017170934,0.243749591,0.929457213,0.686675742,-1.501148485,187.0780748,87120,1632965293,412868499,1632965293,400000095
0.019937072,-0.019454484,0.005693927,0.01216736,0.24384914,0.926614714,0.686675742,-1.501148485,187.0756796,87121,1632965293,605618476,1632965293,599999904
-0.017104563,0.014415818,0.012267207,0.012767103,0.24378818,0.926836509,0.686675742,-1.501148484,187.0732385,87122,1632965293,807123899,1632965293,799999952
-0.023232194,0.013825172,0.010744145,0.016957354,0.243695895,0.929411404,0.686675741,-1.501148483,187.0707594,87123,1632965294,43338537,1632965294,0
0.005846252,-0.009311226,0.01064873,0.017947689,0.243696495,0.929999979,0.686675741,-1.501148483,187.0712485,87124,1632965294,209567546,1632965294,200000047
-0.007823579,0.00062981,0.00912593,0.017007345,0.243699912,0.929398166,0.686675741,-1.501148482,187.072188,87125,1632965294,406908035,1632965294,400000095
-0.013278711,0.004294557,0.013431522,0.018225987,0.24352768,0.930072348,0.686675741,-1.501148482,187.0729311,87126,1632965294,608061313,1632965294,599999904
0.007753265,-0.008378977,0.00982655,0.017643982,0.243607224,0.929807303,0.686675741,-1.501148482,187.0737654,87127,1632965294,806158781,1632965294,799999952
-0.011883123,0.008242441,0.011070684,0.018077047,0.243602903,0.930070434,0.686675741,-1.501148481,187.0744212,87128,1632965295,44352054,1632965295,0
0.016846506,-0.012527991,0.010041587,0.016625796,0.243655271,0.92923615,0.686675741,-1.501148481,187.07617,87129,1632965295,209345102,1632965295,200000047
-0.013748532,0.01104396,0.012115579,0.016055385,0.243724747,0.928997829,0.686675741,-1.501148481,187.0780469,87130,1632965295,412669420,1632965295,400000095
-0.007070622,0.002701251,0.009877605,0.018283503,0.243610326,0.930204243,0.686675741,-1.50114848,187.0799513,87131,1632965295,606962919,1632965295,599999904
0.00141795,-0.00206493,0.007983445,0.017319102,0.243609004,0.929713804,0.686675741,-1.501148479,187.081857,87132,1632965295,805377006,1632965295,799999952
-0.004595828,0.004550679,0.009445383,0.018025396,0.243582303,0.930047977,0.68667574,-1.501148479,187.0835621,87133,1632965296,44689655,1632965296,0
0.001727584,0.00043544,0.008330446,0.017432921,0.243612085,0.929800659,0.68667574,-1.501148479,187.0870233,87134,1632965296,210531234,1632965296,200000047
-0.003548881,0.005909475,0.007337265,0.017901386,0.243584359,0.930013654,0.68667574,-1.501148478,187.0906698,87135,1632965296,407386541,1632965296,400000095
0.002978386,0.00225217,0.006667749,0.017455046,0.24358854,0.929850873,0.68667574,-1.501148478,187.0943643,87136,1632965296,611079931,1632965296,599999904
-0.003567308,0.006945076,0.005929745,0.017794322,0.243576805,0.930013285,0.68667574,-1.501148477,187.097985,87137,1632965296,812460899,1632965296,799999952
0.00383592,0.005887065,0.005540768,0.017616406,0.243549653,0.929990967,0.68667574,-1.501148477,187.1016339,87138,1632965297,49190521,1632965297,0
0.002156255,0.011770181,0.005812413,0.017698743,0.243596867,0.930107059,0.68667574,-1.501148477,187.1050415,87139,1632965297,207283735,1632965297,200000047
0.003463267,0.005481872,0.004340277,0.017529984,0.243580098,0.930014307,0.68667574,-1.501148477,187.1083062,87140,1632965297,407306909,1632965297,400000095
-6.68E-05,0.006341783,0.005202504,0.017699948,0.243559784,0.930014801,0.68667574,-1.501148477,187.111536,87141,1632965297,608439445,1632965297,599999904
0.002151444,0.004711049,0.003559931,0.017495318,0.243573817,0.929881033,0.68667574,-1.501148477,187.1147491,87142,1632965297,806381940,1632965297,799999952
-0.001311004,0.005895533,0.003060667,0.01775818,0.243561693,0.929945633,0.68667574,-1.501148477,187.117915,87143,1632965298,40648937,1632965298,0
0.002510371,0.001953551,0.003130439,0.017695633,0.243598283,0.929953645,0.68667574,-1.501148477,187.118149,87144,1632965298,209142684,1632965298,200000047
0.001983421,0.00826876,0.003781506,0.017638523,0.24362372,0.929987442,0.686675739,-1.501148476,187.117814,87145,1632965298,406344175,1632965298,400000095
0.001652144,0.003593396,0.0041501,0.01769232,0.243622921,0.930044046,0.686675739,-1.501148476,187.1174459,87146,1632965298,610190153,1632965298,599999904
0.000711549,0.0058946,0.004474123,0.017720873,0.243670679,0.930145767,0.686675739,-1.501148475,187.1169373,87147,1632965298,811056852,1632965298,799999952
-7.49E-05,0.003512454,0.004425721,0.017361268,0.243657801,0.93000253,0.686675738,-1.501148475,187.1164438,87148,1632965299,39242029,1632965299,0
-0.003924753,0.003360189,0.003476779,0.017357596,0.243718824,0.930002844,0.686675738,-1.501148475,187.1188232,87149,1632965299,211131811,1632965299,200000047
-0.001825558,0.001831971,0.004402482,0.017720224,0.243730206,0.930087628,0.686675737,-1.501148476,187.1218056,87150,1632965299,407005071,1632965299,400000095
-0.001596607,-0.000720176,0.002791491,0.017028648,0.243867611,0.930140488,0.686675737,-1.501148477,187.1248404,87151,1632965299,612050056,1632965299,599999904
-0.004401939,0.002369287,0.003407503,0.017013241,0.243841268,0.929922856,0.686675736,-1.501148477,187.1277039,87152,1632965299,806403875,1632965299,799999952
-0.001699989,-0.001711217,0.004345784,0.017768739,0.24381306,0.930221868,0.686675736,-1.501148478,187.1304477,87153,1632965300,42269229,1632965300,0
-0.001105794,-0.002819889,0.002973553,0.016791205,0.243897062,0.929958515,0.686675736,-1.501148478,187.1313731,87154,1632965300,213121414,1632965300,200000047
-0.005661067,-0.000975257,0.004771084,0.01732457,0.243847606,0.930099147,0.686675735,-1.501148478,187.13178,87155,1632965300,407434940,1632965300,400000095
-0.00805548,0.002634696,0.004542727,0.018274591,0.243670936,0.930191197,0.686675735,-1.501148478,187.1321835,87156,1632965300,610440731,1632965300,599999904
0.001169264,-0.006271622,0.003740932,0.018065078,0.243656037,0.930092154,0.686675735,-1.501148478,187.1325587,87157,1632965300,805457592,1632965300,799999952
-0.005954201,0.000864646,0.004877026,0.01787237,0.243677298,0.92999497,0.686675735,-1.501148478,187.1328615,87158,1632965301,43600082,1632965301,0
0.000224497,-0.004735684,0.005095277,0.017578474,0.243667413,0.929934556,0.686675735,-1.501148478,187.1346404,87159,1632965301,212559700,1632965301,200000047
-0.004632234,-0.000722401,0.004224866,0.017853256,0.243663206,0.930050807,0.686675734,-1.501148478,187.1365473,87160,1632965301,408220291,1632965301,400000095
-0.000161682,-0.004170237,0.003967508,0.017581155,0.243667842,0.929922279,0.686675734,-1.501148478,187.1383955,87161,1632965301,606981039,1632965301,599999904
-0.003819263,-0.001414201,0.004234465,0.017803991,0.243667629,0.930016944,0.686675734,-1.501148478,187.1401826,87162,1632965301,805055141,1632965301,799999952
-0.001594438,-0.002413067,0.003581571,0.017750047,0.24367017,0.929998977,0.686675734,-1.501148478,187.1419386,87163,1632965302,48805952,1632965302,0
-0.003475985,-0.000746811,0.004034831,0.017792023,0.243626386,0.929987561,0.686675734,-1.501148478,187.1388656,87164,1632965302,212888240,1632965302,200000047
4.51E-05,-0.002289848,0.00386608,0.017776763,0.243630384,0.929979235,0.686675735,-1.501148477,187.1349956,87165,1632965302,404966354,1632965302,400000095
-0.001822875,0.000138322,0.004377485,0.017732162,0.243635198,0.929949954,0.686675735,-1.501148477,187.1311044,87166,1632965302,607069253,1632965302,599999904
0.00127106,-0.00195878,0.005052214,0.017803752,0.24362464,0.929968662,0.686675735,-1.501148476,187.1272066,87167,1632965302,813169240,1632965302,799999952
-0.000749876,0.000990812,0.005246651,0.017739596,0.243615761,0.92997809,0.686675735,-1.501148476,187.1232709,87168,1632965303,42798995,1632965303,0
-0.000196544,-0.001609544,0.004480959,0.017816871,0.243629644,0.929984337,0.686675735,-1.501148476,187.1246478,87169,1632965303,212303876,1632965303,200000047
-0.002073402,-0.001272604,0.004080572,0.017680034,0.243631814,0.929927331,0.686675735,-1.501148477,187.1268831,87170,1632965303,407768249,1632965303,400000095
-5.54E-05,-0.004337539,0.004641093,0.017880893,0.243634366,0.92998132,0.686675734,-1.501148477,187.1290814,87171,1632965303,606402158,1632965303,599999904
-0.00267069,-0.003434881,0.004555222,0.017611168,0.243635906,0.929872705,0.686675734,-1.501148477,187.1312106,87172,1632965303,807977199,1632965303,799999952
-0.00151744,-0.004720566,0.002608364,0.017813867,0.243650645,0.929964855,0.686675734,-1.501148478,187.1334953,87173,1632965304,42736053,1632965304,0
-0.00326834,-0.004252879,0.002627921,0.01776008,0.2436404,0.929998993,0.686675734,-1.501148477,187.1297787,87174,1632965304,209832191,1632965304,200000047
-0.002697711,-0.003770071,0.004262119,0.017651393,0.243599528,0.929812073,0.686675734,-1.501148476,187.1250819,87175,1632965304,410175085,1632965304,400000095
-0.001765835,-0.002374626,0.006126456,0.01794736,0.243610998,0.929961404,0.686675734,-1.501148476,187.1202948,87176,1632965304,606142044,1632965304,599999904
-0.001875243,-0.001209637,0.007302496,0.017669753,0.243613969,0.929893049,0.686675734,-1.501148475,187.1155423,87177,1632965304,807404041,1632965304,799999952
0.000740155,-0.002176036,0.00781652,0.018033842,0.243569218,0.930056455,0.686675734,-1.501148475,187.1105846,87178,1632965305,44666528,1632965305,0
-0.000705167,-3.36E-06,0.00745607,0.017642152,0.243589196,0.929903762,0.686675734,-1.501148474,187.11555,87179,1632965305,210057020,1632965305,200000047
-0.000136176,-0.000293965,0.005431846,0.017844415,0.243572389,0.930038353,0.686675733,-1.501148473,187.1220596,87180,1632965305,406837224,1632965305,400000095
-0.002158683,0.001241021,0.004196467,0.017596619,0.2435604,0.929880655,0.686675733,-1.501148473,187.1285666,87181,1632965305,607048749,1632965305,599999904
-0.001325329,0.001844185,0.00389536,0.018181413,0.24355171,0.930153646,0.686675733,-1.501148472,187.134998,87182,1632965305,811850309,1632965305,799999952
-0.001285613,0.002798585,0.002598586,0.01765083,0.243562422,0.929906435,0.686675733,-1.501148472,187.1414953,87183,1632965306,43915033,1632965306,0
-0.002332333,0.003665985,0.001866416,0.017995395,0.243570704,0.93010042,0.686675732,-1.501148472,187.1422897,87184,1632965306,211696863,1632965306,200000047
-0.000865331,0.001458787,0.002604488,0.017610346,0.24361174,0.929932666,0.686675732,-1.501148472,187.142126,87185,1632965306,413139343,1632965306,400000095
-0.003391266,0.003425672,0.002723121,0.01799775,0.243593569,0.930100172,0.686675732,-1.501148472,187.1419507,87186,1632965306,606632947,1632965306,599999904
0.000181219,0.000532636,0.002521613,0.017671252,0.24360688,0.929959612,0.686675732,-1.501148473,187.1417873,87187,1632965306,809845924,1632965306,799999952
-0.00352867,0.002276109,0.002841069,0.017964081,0.243620998,0.930110401,0.686675732,-1.501148473,187.1416063,87188,1632965307,47499656,1632965307,0
0.00070565,3.48E-08,0.003170414,0.017740088,0.24361389,0.930007573,0.686675732,-1.501148473,187.1379743,87189,1632965307,209202289,1632965307,200000047
-0.003606522,0.004284014,0.004629529,0.017876361,0.243639311,0.930155343,0.686675731,-1.501148472,187.133868,87190,1632965307,409977912,1632965307,400000095
-0.000702644,0.003064897,0.004779514,0.017821282,0.24363041,0.93015472,0.686675731,-1.501148471,187.1295469,87191,1632965307,612481355,1632965307,599999904
-0.0044125,0.004305344,0.005533482,0.017823346,0.243615144,0.930108843,0.686675731,-1.501148471,187.1253411,87192,1632965307,806261062,1632965307,799999952
-0.00172209,0.003656725,0.006029505,0.017814747,0.243616918,0.930032864,0.686675731,-1.50114847,187.1211229,87193,1632965308,42918920,1632965308,0
-0.000704063,-0.000916025,0.005069116,0.017742,0.243618284,0.929982883,0.686675731,-1.50114847,187.1218534,87194,1632965308,207668781,1632965308,200000047
-0.005413869,0.007727275,0.007030621,0.017518188,0.243582438,0.92980177,0.686675731,-1.50114847,187.1232829,87195,1632965308,407518625,1632965308,400000095
0.005462102,0.000585535,0.004966529,0.017781151,0.243596623,0.929990127,0.686675731,-1.501148471,187.1248718,87196,1632965308,605864048,1632965308,599999904
-0.000977487,0.00326738,0.005242432,0.017618989,0.243601547,0.929948154,0.686675732,-1.501148471,187.1263982,87197,1632965308,806382179,1632965308,799999952
-0.001281031,0.002161953,0.0043532,0.017655414,0.243609373,0.930016697,0.686675732,-1.501148471,187.1279168,87198,1632965309,40028572,1632965309,0
0.001316415,0.001461087,0.004106062,0.01772389,0.24363949,0.930077936,0.686675732,-1.501148471,187.1261147,87199,1632965309,206926822,1632965309,200000047
0.002403354,0.001925973,0.005282003,0.01771474,0.243621537,0.930013934,0.686675732,-1.501148471,187.1236967,87200,1632965309,413199424,1632965309,400000095
0.002262182,0.001847915,0.006467172,0.017591101,0.243624006,0.929981353,0.686675732,-1.501148471,187.121248,87201,1632965309,606668949,1632965309,599999904
0.00310089,0.002193414,0.005751996,0.017807076,0.24363343,0.930114834,0.686675732,-1.501148471,187.1188321,87202,1632965309,806998729,1632965309,799999952
0.005372949,0.000938675,0.006588519,0.01770081,0.24362882,0.929965168,0.686675732,-1.501148471,187.1162511,87203,1632965310,44385671,1632965310,0
